0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,5,7,10,13,16,16,16,16,16,15,15,16,16,15,14,12,9,6,4,1,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,7,10,12,13,13,15,19,24,29,36,44,50,53,53,50,48,47,47,49,45,41,38,31,22,15,9,4,0,0,0,0,0,0,1,3,5,5,5,4,3,2,2,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,7,10,13,19,25,29,31,33,38,47,57,68,81,92,102,111,111,106,100,92,92,94,89,81,70,56,40,26,15,6,1,0,0,0,1,3,6,9,12,13,13,11,9,7,5,3,3,2,
10,14,16,14,11,8,6,6,8,8,8,10,12,15,18,19,20,23,29,37,45,51,55,60,68,81,96,114,134,155,171,181,179,173,165,157,156,155,149,136,114,89,65,40,23,10,1,0,0,3,7,14,21,27,30,30,29,27,23,22,21,20,18,14,
88,118,137,132,122,112,99,90,91,93,94,99,103,110,116,124,129,132,138,148,156,161,162,160,163,174,192,220,252,286,313,326,330,321,315,312,311,302,289,260,226,185,135,86,48,20,4,0,4,21,52,86,117,136,138,134,133,127,121,121,125,131,121,96,
379,510,584,583,551,524,500,488,491,500,512,520,532,557,594,620,637,634,621,602,592,588,583,563,548,542,557,592,632,673,714,741,759,763,763,771,772,760,737,696,644,570,450,306,175,72,17,5,35,119,238,368,479,537,551,541,523,506,495,494,514,519,464,359,
1027,1363,1571,1609,1562,1504,1461,1439,1437,1459,1487,1511,1555,1615,1690,1756,1782,1774,1738,1686,1645,1615,1585,1548,1507,1481,1474,1490,1527,1591,1655,1701,1737,1768,1771,1779,1781,1778,1769,1740,1665,1505,1223,867,513,229,70,38,133,382,725,1090,1388,1550,1582,1558,1520,1484,1451,1439,1459,1432,1263,977,
2012,2652,3058,3186,3117,3015,2946,2899,2881,2921,2967,3019,3093,3171,3273,3374,3407,3409,3360,3298,3253,3194,3142,3094,3023,2978,2939,2931,2977,3042,3121,3190,3239,3286,3308,3317,3346,3352,3348,3331,3219,2929,2412,1747,1064,512,172,104,333,835,1501,2207,2787,3125,3216,3174,3101,3040,2987,2960,2974,2849,2481,1914,
3135,4117,4750,4991,4889,4767,4682,4634,4620,4667,4711,4769,4864,4948,5053,5162,5209,5227,5190,5134,5084,5014,4960,4917,4840,4774,4725,4709,4745,4796,4873,4954,5016,5078,5105,5131,5167,5179,5180,5183,5042,4609,3837,2806,1742,870,309,195,591,1374,2413,3512,4399,4950,5135,5078,5005,4935,4862,4816,4812,4526,3913,3004,
4072,5314,6140,6495,6388,6265,6184,6142,6144,6194,6230,6279,6348,6411,6491,6566,6614,6648,6625,6590,6564,6522,6486,6462,6420,6385,6348,6329,6349,6381,6432,6504,6554,6598,6627,6639,6655,6682,6702,6723,6577,6033,5060,3731,2337,1202,463,294,836,1847,3187,4620,5755,6475,6751,6705,6658,6604,6544,6492,6468,6034,5187,3965,
4514,5889,6821,7232,7141,7066,7015,6995,7013,7039,7072,7104,7114,7125,7137,7157,7190,7217,7235,7254,7256,7264,7265,7262,7271,7270,7270,7279,7281,7304,7319,7324,7348,7349,7364,7366,7366,7381,7410,7438,7305,6725,5661,4220,2680,1410,581,378,990,2103,3574,5146,6400,7213,7549,7536,7523,7505,7468,7437,7392,6865,5868,4467,
4422,5798,6725,7134,7094,7082,7078,7106,7147,7170,7173,7152,7106,7069,7016,6974,6983,6994,7038,7083,7110,7149,7191,7222,7283,7327,7365,7387,7388,7371,7334,7310,7287,7247,7227,7217,7196,7199,7219,7261,7173,6629,5612,4220,2711,1461,653,453,1044,2125,3554,5077,6299,7084,7408,7432,7467,7495,7514,7492,7443,6921,5886,4446,
3891,5115,5951,6327,6356,6410,6454,6517,6567,6564,6547,6489,6412,6331,6228,6138,6116,6109,6163,6221,6268,6331,6389,6437,6522,6594,6659,6693,6673,6629,6567,6496,6438,6378,6330,6301,6264,6259,6280,6311,6251,5821,4965,3783,2491,1411,716,550,1046,1975,3213,4501,5534,6199,6470,6515,6585,6649,6705,6711,6681,6244,5310,3985,
3158,4168,4875,5213,5293,5387,5480,5552,5579,5573,5543,5483,5401,5303,5191,5090,5040,5028,5065,5118,5168,5218,5265,5319,5382,5446,5498,5515,5501,5440,5366,5275,5182,5122,5093,5064,5036,5025,5026,5045,4996,4689,4073,3196,2208,1373,827,709,1100,1819,2763,3723,4487,4981,5179,5238,5301,5363,5434,5481,5468,5124,4356,3278,
2458,3250,3824,4127,4221,4337,4436,4500,4518,4501,4455,4397,4328,4268,4187,4108,4052,4037,4051,4076,4100,4125,4155,4189,4234,4267,4282,4280,4237,4173,4104,4017,3952,3917,3887,3869,3856,3840,3843,3856,3841,3660,3273,2706,2040,1459,1069,994,1275,1783,2427,3064,3548,3844,3949,3990,4044,4101,4159,4212,4226,3967,3398,2568,
1819,2409,2850,3110,3201,3299,3381,3407,3401,3361,3319,3283,3251,3211,3165,3118,3078,3058,3056,3063,3078,3092,3110,3126,3125,3125,3113,3084,3036,2970,2910,2860,2827,2810,2801,2796,2803,2800,2795,2803,2810,2749,2599,2340,2004,1704,1485,1442,1603,1890,2230,2527,2735,2843,2868,2887,2911,2941,2980,3018,3059,2890,2493,1898,
1273,1683,2010,2209,2285,2360,2403,2401,2374,2321,2289,2287,2272,2255,2227,2205,2185,2175,2169,2175,2176,2184,2181,2179,2162,2135,2097,2058,2011,1969,1932,1905,1898,1902,1916,1933,1938,1943,1941,1936,1966,2024,2112,2179,2193,2158,2100,2089,2127,2171,2196,2156,2089,2021,1975,1981,1986,2001,2018,2042,2071,1968,1702,1307,
804,1068,1278,1406,1463,1509,1521,1506,1477,1437,1417,1416,1406,1403,1400,1391,1377,1369,1363,1360,1355,1351,1341,1340,1329,1309,1279,1235,1194,1163,1136,1138,1148,1162,1184,1196,1204,1205,1201,1196,1262,1452,1766,2142,2501,2755,2879,2918,2807,2587,2282,1900,1566,1326,1201,1200,1208,1222,1238,1253,1271,1220,1061,812,
430,573,690,758,794,822,828,810,781,745,734,738,742,743,746,735,728,724,720,716,710,707,700,695,686,670,654,632,607,590,575,580,593,604,619,634,635,633,624,617,706,1010,1525,2197,2885,3434,3768,3857,3602,3124,2481,1766,1175,791,626,626,634,634,640,650,656,638,559,424,
