0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2,3,3,2,2,1,1,1,2,2,3,3,3,3,4,4,5,6,6,5,4,3,2,2,2,2,2,1,1,1,1,1,1,0,0,1,1,2,3,4,4,5,5,5,5,5,5,5,5,7,8,9,8,8,7,7,7,7,7,6,7,7,6,5,
5,6,7,6,5,4,3,3,4,5,6,7,7,8,8,9,10,10,11,10,8,7,5,5,6,6,5,5,4,4,4,3,3,2,3,3,4,5,6,7,8,9,9,8,8,8,8,9,12,16,19,21,21,20,18,16,17,16,16,15,16,16,14,11,
9,12,13,13,11,9,7,7,7,9,10,11,12,13,13,14,15,16,17,16,14,12,10,10,11,12,12,11,9,9,9,9,8,8,8,9,11,11,11,12,14,14,14,14,13,13,14,15,20,28,36,42,43,40,36,32,30,30,29,29,30,28,25,19,
29,37,41,38,32,29,28,27,26,25,27,29,32,34,33,33,35,36,36,37,37,39,41,43,43,43,41,40,39,42,45,48,53,56,57,59,57,52,49,46,46,46,45,43,40,39,41,43,52,64,80,91,95,92,85,77,74,72,70,67,68,65,58,43,
178,246,287,284,269,252,234,221,216,212,216,224,232,242,249,253,260,259,255,254,255,261,268,275,285,286,291,301,312,319,331,345,370,389,394,383,358,330,304,281,263,256,256,253,245,239,231,233,251,279,313,346,367,371,358,338,324,311,305,301,297,288,247,181,
729,997,1159,1173,1126,1061,999,962,944,947,962,995,1029,1063,1092,1101,1093,1075,1040,1020,1042,1071,1099,1137,1159,1179,1192,1201,1222,1255,1309,1369,1426,1472,1475,1429,1343,1236,1140,1074,1030,1012,994,970,947,923,900,896,922,989,1090,1198,1284,1320,1292,1234,1182,1150,1142,1147,1152,1129,981,734,
1728,2311,2682,2777,2707,2591,2473,2383,2337,2343,2381,2437,2514,2593,2648,2658,2609,2538,2478,2437,2476,2534,2607,2677,2699,2718,2743,2767,2830,2905,2999,3106,3190,3250,3249,3163,3016,2827,2643,2509,2437,2385,2336,2280,2217,2160,2113,2089,2126,2244,2424,2639,2821,2918,2911,2842,2761,2712,2707,2721,2741,2632,2276,1730,
3032,4016,4673,4924,4825,4676,4517,4381,4310,4302,4339,4409,4513,4629,4702,4706,4608,4487,4400,4340,4384,4463,4550,4647,4665,4698,4742,4778,4880,4977,5104,5259,5374,5445,5432,5307,5116,4883,4644,4463,4349,4251,4149,4040,3915,3788,3702,3658,3711,3879,4142,4470,4758,4936,4976,4919,4827,4774,4772,4792,4830,4559,3920,3002,
4276,5624,6551,6979,6894,6762,6606,6460,6362,6340,6364,6430,6544,6660,6702,6690,6577,6406,6301,6235,6273,6380,6466,6555,6570,6600,6623,6668,6783,6903,7048,7217,7330,7384,7373,7255,7068,6847,6626,6449,6321,6199,6037,5837,5610,5421,5289,5214,5278,5477,5795,6205,6573,6824,6923,6894,6813,6774,6773,6779,6822,6394,5503,4234,
5000,6561,7656,8217,8182,8114,8023,7913,7825,7779,7768,7797,7867,7955,7960,7916,7790,7624,7531,7486,7531,7624,7686,7726,7729,7717,7731,7779,7883,7989,8104,8237,8312,8343,8335,8271,8167,8032,7912,7792,7696,7560,7340,7055,6758,6506,6324,6237,6303,6490,6808,7211,7592,7865,8010,8036,8012,7999,7994,7981,8010,7469,6408,4923,
5006,6578,7708,8291,8324,8341,8334,8314,8256,8211,8165,8133,8128,8146,8105,8047,7949,7838,7796,7806,7828,7890,7909,7895,7874,7851,7842,7875,7919,7972,8032,8066,8102,8109,8102,8109,8110,8126,8140,8128,8084,7947,7703,7392,7044,6753,6544,6448,6518,6666,6928,7258,7580,7833,7991,8061,8083,8093,8087,8073,8073,7515,6433,4910,
4331,5702,6680,7177,7274,7377,7465,7526,7538,7488,7423,7358,7283,7216,7135,7063,7026,7006,7013,7065,7098,7119,7099,7054,7014,6983,6947,6934,6909,6907,6896,6841,6801,6784,6789,6858,6972,7113,7250,7342,7378,7273,7039,6733,6385,6103,5914,5848,5890,5986,6165,6370,6583,6765,6897,6989,7055,7090,7091,7066,7032,6573,5635,4274,
3287,4320,5048,5421,5540,5688,5835,5956,6013,5992,5928,5835,5719,5603,5514,5462,5480,5538,5604,5688,5718,5694,5646,5566,5536,5505,5471,5441,5374,5303,5217,5095,4998,4946,4960,5076,5257,5467,5674,5825,5900,5829,5657,5409,5124,4902,4765,4716,4759,4819,4890,4959,5050,5139,5230,5321,5418,5464,5462,5438,5387,5042,4313,3252,
2275,2977,3466,3708,3795,3926,4080,4216,4305,4320,4284,4209,4086,3967,3902,3873,3937,4064,4163,4242,4243,4188,4121,4063,4060,4050,4024,3977,3875,3761,3634,3503,3395,3332,3341,3437,3609,3818,4020,4176,4248,4227,4120,3958,3782,3641,3557,3546,3592,3637,3647,3629,3614,3629,3664,3730,3806,3844,3851,3840,3798,3569,3053,2293,
1464,1897,2184,2311,2360,2448,2570,2674,2758,2798,2801,2758,2688,2589,2552,2561,2655,2791,2890,2938,2907,2840,2786,2748,2760,2754,2734,2694,2593,2488,2359,2228,2132,2070,2072,2142,2270,2422,2568,2684,2754,2770,2739,2669,2595,2542,2519,2541,2584,2607,2574,2511,2433,2389,2386,2425,2482,2514,2521,2524,2503,2370,2038,1533,
891,1154,1315,1370,1370,1417,1484,1558,1622,1664,1681,1675,1639,1588,1592,1632,1727,1843,1913,1929,1884,1805,1754,1727,1739,1744,1748,1716,1636,1549,1445,1341,1269,1223,1220,1262,1335,1429,1516,1586,1642,1671,1696,1713,1733,1751,1778,1820,1843,1838,1790,1696,1589,1513,1484,1496,1533,1553,1565,1577,1571,1494,1285,960,
499,642,730,753,743,760,788,825,865,901,926,938,931,909,935,992,1077,1171,1214,1206,1145,1063,1024,1006,1013,1017,1020,1000,953,897,823,755,709,679,677,698,735,789,832,876,916,957,1019,1093,1173,1250,1309,1354,1355,1327,1255,1139,1011,919,878,871,881,895,899,914,917,876,753,559,
255,323,364,370,364,368,379,394,413,432,454,471,478,478,508,556,625,695,713,695,641,574,543,526,520,522,521,511,491,459,418,383,357,342,343,354,371,394,415,444,477,531,616,720,842,949,1027,1077,1068,1010,910,771,629,521,464,449,453,459,461,468,472,457,393,290,
