25,33,38,38,40,42,43,45,43,43,43,44,45,45,42,40,39,40,43,43,40,36,34,32,31,32,34,35,34,35,33,33,34,36,39,41,41,40,39,50,189,505,984,1613,2304,2962,3512,3883,4006,3743,3097,2222,1343,647,214,52,43,43,43,42,39,36,29,19,
6,8,9,9,9,10,11,12,12,12,12,12,13,14,16,16,15,13,12,11,10,9,9,7,6,6,8,8,9,8,7,7,7,8,9,9,10,11,11,24,174,518,1048,1741,2491,3165,3695,4000,4040,3711,3024,2129,1254,566,157,17,12,13,13,12,11,10,7,5,
1,1,1,1,1,1,2,2,2,2,2,2,3,4,6,7,7,6,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,17,169,526,1081,1807,2564,3231,3719,3967,3941,3566,2873,2002,1158,505,127,6,1,2,3,3,3,3,2,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,169,523,1073,1789,2524,3145,3584,3779,3706,3319,2635,1820,1046,447,107,4,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,171,518,1054,1750,2437,2988,3342,3446,3337,2956,2333,1602,913,385,92,3,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,174,521,1041,1702,2320,2779,3022,3029,2860,2496,1952,1339,762,323,79,2,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,183,534,1057,1689,2236,2592,2703,2607,2390,2030,1572,1079,611,266,68,1,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,200,565,1103,1717,2206,2458,2435,2212,1937,1587,1214,835,477,210,54,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,220,611,1184,1803,2238,2397,2237,1885,1541,1196,893,616,355,159,41,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,243,674,1286,1925,2315,2383,2112,1645,1232,888,636,437,254,114,28,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,265,730,1374,2021,2386,2380,2012,1455,985,641,433,296,173,77,19,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,280,764,1417,2063,2402,2338,1910,1301,802,465,288,193,113,50,12,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,280,756,1393,2002,2299,2207,1755,1141,651,333,185,119,68,30,7,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,264,700,1278,1817,2059,1949,1520,948,506,230,111,67,38,17,3,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,9,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,226,593,1079,1524,1716,1604,1226,738,372,150,62,34,19,8,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,2,8,15,22,23,20,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,175,460,826,1162,1297,1196,899,526,252,95,33,17,9,4,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,1,8,22,41,57,62,53,34,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,121,324,578,806,890,809,596,338,153,53,16,7,4,1,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,4,22,59,109,147,154,129,81,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,74,203,362,501,550,495,356,194,83,26,6,3,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,10,53,136,240,316,327,272,173,79,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,110,200,276,301,265,182,94,38,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,22,107,264,458,597,618,514,328,147,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,52,96,132,143,123,82,41,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2,39,184,449,760,983,1012,841,541,249,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,38,53,58,51,34,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2,60,277,670,1131,1452,1491,1240,796,369,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,20,22,18,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2,82,377,892,1496,1907,1958,1628,1049,484,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,99,456,1077,1791,2272,2320,1927,1239,572,156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2,110,500,1172,1935,2456,2501,2067,1328,609,161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2,111,492,1153,1900,2400,2446,2009,1283,581,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2,100,434,1033,1696,2137,2169,1777,1125,505,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,78,341,830,1366,1722,1748,1422,888,391,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,51,242,595,984,1245,1263,1016,632,270,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,27,147,382,637,813,821,656,403,166,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,12,77,209,359,462,466,370,224,85,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,4,35,100,179,231,233,183,106,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,1,13,42,76,99,100,77,42,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,4,15,28,36,36,27,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,13,12,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


