0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,2,3,4,5,6,7,8,7,6,6,7,7,7,7,6,6,6,6,5,4,4,5,6,7,7,5,2,1,0,0,0,0,0,0,1,2,3,3,3,4,4,4,4,4,4,3,2,
7,11,13,13,12,10,7,7,7,7,8,7,7,7,7,6,8,11,15,19,23,25,25,24,24,25,27,28,28,27,25,23,21,21,20,19,17,18,20,22,23,20,15,9,3,1,0,0,0,1,5,10,13,16,17,16,17,17,16,17,16,15,13,10,
18,25,29,29,27,23,20,18,17,17,18,19,19,18,17,18,20,26,33,40,46,51,53,55,56,58,60,62,62,60,55,50,47,45,44,42,40,40,41,43,43,38,29,18,8,2,0,0,1,6,13,22,30,35,37,37,36,36,37,38,38,35,30,21,
32,43,51,53,50,46,43,41,40,40,39,39,39,37,35,34,37,46,57,69,79,85,90,95,100,103,106,110,110,107,98,89,85,79,76,74,71,70,71,72,70,60,46,28,13,4,0,0,2,10,23,39,54,65,70,70,68,68,71,74,75,69,57,41,
109,148,171,176,174,172,170,165,161,161,159,158,154,142,127,113,112,125,153,181,201,212,220,227,234,239,244,245,244,243,235,227,220,210,203,198,193,190,185,179,164,136,101,61,29,9,2,2,7,25,57,101,143,173,192,196,199,205,210,212,214,209,180,134,
439,586,682,702,708,721,724,724,716,704,697,691,669,612,527,451,428,478,571,658,711,727,728,734,738,740,741,746,753,756,749,736,730,724,724,722,716,702,688,670,635,538,400,248,122,47,28,24,32,86,197,341,486,610,685,716,729,742,744,749,760,736,629,466,
1224,1630,1903,1989,1991,1996,2003,2014,2012,1999,1985,1952,1860,1690,1462,1281,1247,1368,1589,1801,1937,1985,1980,1969,1966,1970,1968,1973,1980,1980,1975,1975,1969,1978,1985,1982,1977,1972,1953,1929,1813,1536,1150,737,382,163,88,75,105,263,574,977,1389,1718,1895,1949,1974,1996,2019,2035,2037,1944,1664,1240,
2385,3142,3664,3879,3888,3895,3910,3920,3917,3911,3904,3839,3640,3283,2862,2550,2497,2720,3115,3508,3771,3863,3858,3830,3806,3798,3799,3800,3808,3804,3812,3827,3839,3857,3868,3871,3861,3844,3832,3779,3522,3005,2282,1494,819,363,175,148,238,587,1199,1972,2750,3362,3709,3829,3863,3884,3908,3915,3914,3691,3159,2388,
3695,4845,5632,6003,6015,6030,6053,6075,6069,6070,6054,5946,5634,5088,4437,3989,3912,4251,4857,5463,5855,5998,5988,5956,5916,5894,5887,5888,5896,5903,5923,5939,5960,5978,5996,5995,5988,5976,5983,5910,5501,4707,3596,2359,1319,601,277,236,413,986,1932,3139,4334,5255,5793,5972,5993,6004,6018,6034,6029,5652,4845,3673,
4741,6202,7218,7709,7712,7720,7730,7753,7768,7782,7773,7623,7210,6505,5686,5142,5059,5485,6264,7017,7532,7727,7704,7665,7625,7609,7599,7590,7582,7606,7630,7648,7674,7693,7690,7691,7686,7685,7701,7625,7087,6088,4671,3076,1743,818,370,322,584,1345,2568,4139,5663,6814,7491,7699,7714,7730,7734,7723,7715,7196,6167,4713,
5133,6701,7807,8356,8361,8374,8375,8391,8406,8417,8435,8271,7811,7039,6153,5573,5496,5965,6817,7631,8180,8396,8378,8349,8330,8303,8295,8288,8283,8284,8309,8330,8361,8368,8355,8356,8349,8358,8374,8309,7737,6645,5126,3406,1957,945,445,395,702,1557,2905,4613,6242,7469,8200,8414,8412,8408,8394,8378,8363,7795,6684,5113,
4810,6301,7338,7837,7833,7842,7843,7854,7868,7874,7888,7746,7303,6584,5742,5190,5125,5581,6403,7175,7678,7875,7866,7865,7867,7850,7842,7839,7828,7827,7835,7852,7866,7858,7850,7840,7848,7855,7883,7837,7321,6318,4907,3291,1924,977,511,463,758,1572,2854,4460,5978,7116,7765,7934,7907,7894,7875,7854,7846,7334,6282,4799,
3910,5149,6002,6394,6386,6375,6366,6357,6371,6386,6399,6278,5925,5331,4635,4176,4141,4520,5195,5829,6238,6392,6403,6413,6435,6448,6441,6432,6413,6405,6400,6415,6410,6403,6393,6380,6384,6408,6418,6389,6012,5235,4119,2838,1737,976,598,552,789,1453,2503,3796,5010,5889,6361,6461,6443,6432,6418,6396,6376,5981,5138,3911,
2820,3720,4334,4616,4621,4616,4605,4580,4575,4583,4589,4511,4261,3822,3306,2976,2954,3238,3729,4183,4469,4577,4601,4631,4659,4675,4682,4674,4665,4645,4633,4632,4629,4618,4611,4610,4624,4640,4636,4623,4393,3900,3185,2345,1610,1071,785,732,891,1353,2080,2947,3743,4309,4606,4651,4641,4622,4608,4594,4586,4319,3717,2830,
1884,2502,2921,3097,3090,3080,3068,3049,3036,3035,3025,2974,2809,2520,2176,1956,1938,2139,2464,2765,2953,3026,3049,3084,3112,3136,3138,3138,3129,3117,3103,3091,3078,3068,3072,3079,3094,3110,3108,3096,3015,2795,2466,2059,1665,1347,1149,1080,1162,1418,1815,2275,2678,2951,3073,3064,3053,3044,3035,3041,3041,2879,2486,1880,
1165,1554,1815,1922,1917,1903,1886,1869,1862,1858,1852,1821,1713,1534,1330,1189,1181,1304,1504,1686,1803,1852,1865,1887,1911,1933,1939,1936,1929,1926,1919,1903,1888,1888,1895,1909,1920,1920,1909,1907,1947,1991,2014,2000,1928,1823,1716,1630,1630,1690,1784,1872,1919,1924,1892,1858,1857,1849,1846,1847,1853,1765,1530,1156,
689,917,1068,1131,1129,1123,1114,1102,1097,1091,1079,1061,995,891,774,691,690,768,882,989,1056,1083,1096,1109,1120,1130,1134,1140,1147,1146,1138,1125,1115,1113,1118,1131,1131,1127,1124,1138,1274,1529,1848,2182,2411,2506,2488,2397,2324,2209,2021,1773,1511,1288,1139,1076,1060,1048,1050,1063,1079,1042,902,680,
392,524,608,638,633,624,625,622,620,612,605,591,556,499,432,389,392,433,498,556,593,612,619,621,621,621,623,630,642,650,647,638,627,624,624,629,631,622,619,647,867,1298,1874,2496,2989,3280,3362,3307,3167,2886,2446,1887,1349,933,674,596,585,579,580,589,601,582,502,381,
202,267,308,324,322,320,323,321,320,314,311,304,287,256,222,200,201,225,263,292,310,317,322,323,321,317,320,324,335,342,341,334,326,323,327,326,327,324,319,356,637,1200,1978,2842,3580,4064,4250,4233,4046,3604,2936,2114,1330,742,400,312,307,304,301,305,315,305,266,203,
94,124,140,144,144,144,148,150,149,148,147,142,132,116,100,92,96,109,128,141,147,149,150,154,152,147,149,152,157,163,163,160,155,154,153,151,150,148,145,188,510,1167,2099,3161,4090,4721,5017,5048,4820,4264,3416,2358,1385,662,251,150,146,143,139,141,146,144,128,98,
